mineral,year,flow,country_iso,country,trade_value_usd,net_weight_kg
Nickel,2024,Export,ITA,Italy,507474194.42,31170276.77
Nickel,2024,Export,JPN,Japan,1087733880.91,366895238.5
Nickel,2024,Export,KOR,Rep. of Korea,1539458112.77,204084359.45
Nickel,2024,Export,MYS,Malaysia,838508534.16,53337153.8
Nickel,2024,Export,NLD,Netherlands,4568876426.92,283497980.77
Nickel,2024,Export,OTH,Others,2747683486.67,10281744112.59
Nickel,2024,Export,S19,"Other Asia, nes",1267981773.37,134714569.2
Nickel,2024,Export,SGP,Singapore,979959045.37,60953312.2
Nickel,2024,Export,SWE,Sweden,944109548.59,54374266.0
Nickel,2024,Export,USA,USA,3866431783.19,225590634.07
Nickel,2024,Import,AUS,Australia,2682968849.52,256504685.72
Nickel,2024,Import,CAN,Canada,2556227463.51,282361469.22
Nickel,2024,Import,CHN,China,1299057716.18,609091550.88
Nickel,2024,Import,FIN,Finland,1455502354.15,92402314.55
Nickel,2024,Import,FRA,France,691499149.09,42052432.8
Nickel,2024,Import,GBR,United Kingdom,1635983596.74,88892065.74
Nickel,2024,Import,IDN,Indonesia,1198976100.21,71389742.33
Nickel,2024,Import,JPN,Japan,955021393.42,55064138.74
Nickel,2024,Import,MDG,Madagascar,648002507.67,37883831.06
Nickel,2024,Import,NLD,Netherlands,1552493712.68,110411579.19
Nickel,2024,Import,NOR,Norway,4973550077.66,294991580.68
Nickel,2024,Import,OTH,Others,3107279310.56,6864177256.84
Nickel,2024,Import,PHL,Philippines,2507220312.89,54983859945.14
Nickel,2024,Import,RUS,Russian Federation,2972756088.05,394216520.4
Nickel,2024,Import,ZAF,South Africa,1244791960.88,135134030.36
Nickel,2024,Import,ZMB,Zambia,1449347791.81,478449314.52
Rare earths,2010,Export,CHN,China,66270217.66,3898255.48
Rare earths,2010,Export,DEU,Germany,49163404.7,2013971.37
Rare earths,2010,Export,FRA,France,81200544.45,5211799.39
Rare earths,2010,Export,HKG,"China, Hong Kong SAR",38180626.34,2065515.3
Rare earths,2010,Export,IND,India,45087063.19,1571186.64
Rare earths,2010,Export,ITA,Italy,59655144.71,2457244.33
Rare earths,2010,Export,JPN,Japan,619263420.45,24623289.67
Rare earths,2010,Export,KOR,Rep. of Korea,156866863.0,4715352.93
Rare earths,2010,Export,NLD,Netherlands,55800388.41,2729776.74
